"","treatment","GP1","GP2","Akt_inh1","PKC_inh","PIP2_inh","MEK_inh","Akt_inh2","PKC_act","PKA_act","praf","pmek","plcg","PIP2","PIP3","p44.42","pakts473","PKA","PKC","P38","pjnk"
"5456","cd3cd28ly",1,0,0,0,0,0,0,0,0,14.9,16.8,12.5,31.6,12.7,17.8,28.1,276,18.1,35.9,19.1
"5457","cd3cd28ly",1,0,0,0,0,0,1,0,0,34,23.3,13.2,202,23.3,21.9,30.2,319,18.1,22.7,1.46
"5458","cd3cd28ly",1,0,0,0,0,0,0,0,0,69.2,19.3,12.6,12.4,12.1,11.1,23.9,615,1.75,7.5,10.2
"5459","cd3cd28ly",1,0,0,0,0,0,1,0,0,50.9,20.7,9.73,150,17,4.29,14.5,164,14.9,18.1,9.73
"5460","cd3cd28ly",1,0,0,0,0,0,0,0,0,38.9,27.1,3.19,15,8.35,10.8,22.7,685,15,35.5,13.1
"5461","cd3cd28ly",1,0,0,0,0,0,1,0,0,88.2,24.4,1.78,87.4,11.8,25.9,47,392,13.7,17.3,7.64
"5462","cd3cd28ly",1,0,0,0,0,0,0,0,0,107,54.2,63.8,235,115,18.1,34.3,382,16.3,19.5,8.82
"5463","cd3cd28ly",1,0,0,0,0,0,1,0,0,54.7,27.4,6.38,15.8,25,58.3,98.2,1420,18.1,24.8,7.17
"5464","cd3cd28ly",1,0,0,0,0,0,0,0,0,10.4,4.57,18.9,25.5,13.6,4.07,44.1,644,24.4,42.9,6.38
"5465","cd3cd28ly",1,0,0,0,0,0,1,0,0,59.9,8.28,17.2,52.8,2.44,14.6,26.2,538,3.16,9.82,2.97
"5466","cd3cd28ly",1,0,0,0,0,0,0,0,0,101,25.3,5.99,235,34.3,1.45,21.7,673,22.7,26.2,12.3
"5467","cd3cd28ly",1,0,0,0,0,0,1,0,0,14.6,28.9,10.6,87.4,22.7,29.4,47,365,13.8,11.7,8.35
"5468","cd3cd28ly",1,0,0,0,0,0,0,0,0,143,67.3,3.79,9.56,54.7,3.85,14.6,221,7.17,16.7,13.6
"5469","cd3cd28ly",1,0,0,0,0,0,1,0,0,96.5,29.7,13.9,16,2.46,6.98,19.5,1055,10.7,11.1,3.89
"5470","cd3cd28ly",1,0,0,0,0,0,0,0,0,103,89.8,5.09,4.74,7.37,9.91,24.8,557,21.3,38.5,14.6
"5471","cd3cd28ly",1,0,0,0,0,0,1,0,0,36.5,17.9,1.04,343,30.2,10.4,39.6,1700,7.91,9.82,5.67
"5472","cd3cd28ly",1,0,0,0,0,0,0,0,0,66.7,81.3,12.2,14.5,4.37,17.3,31.6,286,16,14.3,4.45
"5473","cd3cd28ly",1,0,0,0,0,0,1,0,0,64.4,35.2,15.5,11.2,7.7,7.1,22.7,433,20.9,25.9,8.43
"5474","cd3cd28ly",1,0,0,0,0,0,0,0,0,110,34,14.1,31.3,25.3,7.3,16.5,505,17.8,29.2,11.7
"5475","cd3cd28ly",1,0,0,0,0,0,1,0,0,23.1,30.2,1.1,311,27.1,11.5,23.7,594,18.6,28.9,7.91
"5476","cd3cd28ly",1,0,0,0,0,0,0,0,0,145,32.5,11.8,52.3,19.1,35.2,59.4,389,18.6,25.7,5.14
"5477","cd3cd28ly",1,0,0,0,0,0,1,0,0,48.7,17.3,1.38,13.6,56.2,4.96,26.9,1263,11,15.7,8.9
"5478","cd3cd28ly",1,0,0,0,0,0,0,0,0,18.8,13.3,7.23,89,23.9,8.74,18.1,692,4.14,19.5,94.7
"5479","cd3cd28ly",1,0,0,0,0,0,1,0,0,64.4,31.1,7.91,246,51.4,22.1,37.2,385,21.5,28.9,17.9
"5480","cd3cd28ly",1,0,0,0,0,0,0,0,0,35.2,19.1,19.8,53.8,77,22.1,32.8,334,16.7,28.1,5.47
"5481","cd3cd28ly",1,0,0,0,0,0,1,0,0,29.7,22.9,13.6,45.7,13.9,18.8,35.2,552,18.3,31.3,6.79
"5482","cd3cd28ly",1,0,0,0,0,0,0,0,0,52.8,14.2,13.6,11.2,7.91,6.98,24.6,422,2.19,9.14,67.3
"5483","cd3cd28ly",1,0,0,0,0,0,1,0,0,34,17.8,19.1,16.1,6.73,6.21,13.1,667,12.3,5.99,3.43
"5484","cd3cd28ly",1,0,0,0,0,0,0,0,0,42.9,14.5,69.2,186,32.8,4.87,23.3,382,13.2,25.7,3.22
"5485","cd3cd28ly",1,0,0,0,0,0,1,0,0,33.4,27.4,10.1,61.5,13.1,10.8,24.1,573,3.37,4.14,8.9
"5486","cd3cd28ly",1,0,0,0,0,0,0,0,0,111,38.2,10.5,12.6,9.82,36.8,64.9,1596,19.3,19.6,8.2
"5487","cd3cd28ly",1,0,0,0,0,0,1,0,0,84.3,30.2,15.7,19.1,17,21.1,32.8,311,17.8,31.6,3.13
"5488","cd3cd28ly",1,0,0,0,0,0,0,0,0,37.9,20.9,6.85,59.4,22.7,6.1,5.67,704,15.4,15.1,10.1
"5489","cd3cd28ly",1,0,0,0,0,0,1,0,0,64.4,34.3,9.14,89.8,15.1,5.83,12.1,271,17,23.7,8.51
"5490","cd3cd28ly",1,0,0,0,0,0,0,0,0,44.5,22.1,4.87,12.1,12,2.69,20.4,685,17.6,16.5,13.6
"5491","cd3cd28ly",1,0,0,0,0,0,1,0,0,36.8,20.7,12.5,13.1,10.5,47.8,59.4,835,19.3,45.3,5.62
"5492","cd3cd28ly",1,0,0,0,0,0,0,0,0,111,42.9,11.3,14.1,9.47,18.6,32.8,244,46.6,55.2,9.06
"5493","cd3cd28ly",1,0,0,0,0,0,1,0,0,42.6,16.3,15,50.9,20,12.5,25,352,12.3,16.3,1.88
"5494","cd3cd28ly",1,0,0,0,0,0,0,0,0,12.5,32.2,11.9,75,20.2,25.3,37.5,418,16.8,73.7,163
"5495","cd3cd28ly",1,0,0,0,0,0,1,0,0,28.1,30.5,9.73,52.3,5.99,3.49,15.3,19.8,15.7,26.2,10.6
"5496","cd3cd28ly",1,0,0,0,0,0,0,0,0,83.5,75,9.14,82,30,20,36.5,385,19.5,34.9,11.5
"5497","cd3cd28ly",1,0,0,0,0,0,1,0,0,87.4,39.2,14.6,403,84.3,29.2,45.3,461,12.2,26.7,5
"5498","cd3cd28ly",1,0,0,0,0,0,0,0,0,29.4,29.7,9.39,77.7,26.2,17.8,24.4,385,9.14,34.9,120
"5499","cd3cd28ly",1,0,0,0,0,0,1,0,0,49.1,22.5,9.91,21.3,55.2,8.82,12.6,599,9.73,43.7,198
"5500","cd3cd28ly",1,0,0,0,0,0,0,0,0,122,85.1,10,17.3,20.4,25,44.1,1420,2.81,11.8,59.4
"5501","cd3cd28ly",1,0,0,0,0,0,1,0,0,28.1,17.8,10.3,21.1,35.5,17.8,29.2,835,3.31,12.5,2.23
"5502","cd3cd28ly",1,0,0,0,0,0,0,0,0,19.3,17.3,20,34,8.9,12,24.6,523,15.7,24.6,20.7
"5503","cd3cd28ly",1,0,0,0,0,0,1,0,0,3.65,10.9,14.2,67.3,33.7,4.18,16.8,23.3,2,7.7,48.7
"5504","cd3cd28ly",1,0,0,0,0,0,0,0,0,25.5,1.25,16.3,15,8.2,16.8,29.4,292,15.5,18.9,3.52
"5505","cd3cd28ly",1,0,0,0,0,0,1,0,0,31.3,22.7,4.83,12.6,11,21.1,31.6,289,25.9,41,17.5
"5506","cd3cd28ly",1,0,0,0,0,0,0,0,0,16.7,5.38,1.01,11.8,20.4,16,25.3,274,19.5,21.1,13.8
"5507","cd3cd28ly",1,0,0,0,0,0,1,0,0,71.7,19.5,10.6,28.6,28.4,23.9,38.5,316,15.5,26.4,6.15
"5508","cd3cd28ly",1,0,0,0,0,0,0,0,0,37.5,10.3,11.7,51.9,15.8,5.05,26.4,53.8,5.88,8.51,6.67
"5509","cd3cd28ly",1,0,0,0,0,0,1,0,0,3.46,1.47,9.06,36.2,71,5.28,20.4,284,16.7,34.3,10.3
"5510","cd3cd28ly",1,0,0,0,0,0,0,0,0,34.9,21.3,9.22,178,7.7,38.9,64.4,1911,29.7,42.2,12.4
"5511","cd3cd28ly",1,0,0,0,0,0,1,0,0,23.9,17.8,7.99,40.7,14.5,31.1,81.3,1762,15.7,12.9,5
"5512","cd3cd28ly",1,0,0,0,0,0,0,0,0,26.4,29.2,15.3,10.6,6.55,10.9,24.8,426,11.3,28.9,17.2
"5513","cd3cd28ly",1,0,0,0,0,0,1,0,0,17.3,15.8,12.7,18.9,5.94,4.57,14.5,1018,17.8,41,4.37
"5514","cd3cd28ly",1,0,0,0,0,0,0,0,0,73.7,25.3,4.83,12.1,28.6,6.21,18.4,621,15.1,30.8,8.58
"5515","cd3cd28ly",1,0,0,0,0,0,1,0,0,64.9,23.5,6.32,23.1,33.1,12.7,29.2,599,17.8,23.1,4.57
"5516","cd3cd28ly",1,0,0,0,0,0,0,0,0,53.8,14.5,9.14,227,29.2,9.73,16,692,3,10.8,2.25
"5517","cd3cd28ly",1,0,0,0,0,0,1,0,0,49.6,23.7,13.6,20.7,40,20.7,42.6,313,12.5,13.6,9.39
"5518","cd3cd28ly",1,0,0,0,0,0,0,0,0,1.35,8.82,18.8,14.9,7.17,14.6,18.4,457,11,13.6,6.55
"5519","cd3cd28ly",1,0,0,0,0,0,1,0,0,50.9,15.1,1.21,1.33,7.64,7.17,14.9,567,11.9,11.5,7.5
"5520","cd3cd28ly",1,0,0,0,0,0,0,0,0,24.8,9.65,6.67,246,30.5,2.97,24.1,352,37.2,41.8,7.64
"5521","cd3cd28ly",1,0,0,0,0,0,1,0,0,86.6,26.2,23.3,86.6,111,17.3,28.9,509,6.61,10.5,14.7
"5522","cd3cd28ly",1,0,0,0,0,0,0,0,0,34.9,11.5,19.6,11.9,14.5,14.7,31.9,437,19.5,30.2,2.71
"5523","cd3cd28ly",1,0,0,0,0,0,1,0,0,60.4,16.5,9.39,155,22.7,19.3,62.1,567,17,23.7,13.2
"5524","cd3cd28ly",1,0,0,0,0,0,0,0,0,54.2,27.4,15,15,8.66,5.19,16.4,882,24.8,39.6,20.4
"5525","cd3cd28ly",1,0,0,0,0,0,1,0,0,58.3,28.6,7.99,11.7,2.97,5.47,15.1,34,2.55,2.07,7.84
"5526","cd3cd28ly",1,0,0,0,0,0,0,0,0,65.5,16.8,16.4,18.6,10.8,23.1,38.2,461,26.9,39.6,7.37
"5527","cd3cd28ly",1,0,0,0,0,0,1,0,0,67.3,20.7,28.4,51.9,21.1,5.73,16.4,610,1,2.11,2.79
"5528","cd3cd28ly",1,0,0,0,0,0,0,0,0,109,31.9,2.53,1.08,509,17.3,18.6,241,14.9,21.9,2.89
"5529","cd3cd28ly",1,0,0,0,0,0,1,0,0,127,68.5,25.9,70.4,139,17.9,38.2,382,1,16.5,6.92
"5530","cd3cd28ly",1,0,0,0,0,0,0,0,0,115,37.9,32.8,34,18.1,19.6,27.6,445,12.6,17.3,10.6
"5531","cd3cd28ly",1,0,0,0,0,0,1,0,0,21.3,13.5,11.5,20,95.6,18.9,28.9,491,3,17.3,73.7
"5532","cd3cd28ly",1,0,0,0,0,0,0,0,0,14.5,18.9,21.3,20.4,17.9,19.3,20.5,262,15.3,22.5,3.89
"5533","cd3cd28ly",1,0,0,0,0,0,1,0,0,56.7,23.7,8.82,69.8,16.4,18.6,44.5,1310,8.82,13.9,7.1
"5534","cd3cd28ly",1,0,0,0,0,0,0,0,0,26.4,19.6,23.1,11.4,6.85,13.1,21.3,547,13.2,13.7,8.35
"5535","cd3cd28ly",1,0,0,0,0,0,1,0,0,9.39,6.04,6.26,5.83,3.75,20.5,35.5,396,14.2,16.1,8.28
"5536","cd3cd28ly",1,0,0,0,0,0,0,0,0,13.1,17.2,16.1,12.4,13.2,8.2,27.6,533,5.94,39.6,95.6
"5537","cd3cd28ly",1,0,0,0,0,0,1,0,0,63.2,28.1,17.2,21.3,5.28,19.6,34.6,661,52.3,163,57.8
"5538","cd3cd28ly",1,0,0,0,0,0,0,0,0,48.3,23.3,5.19,75,21.7,17.8,28.6,673,15.7,34,3.82
"5539","cd3cd28ly",1,0,0,0,0,0,1,0,0,31.6,16.7,7.43,250,23.5,12.2,25.3,496,10.1,13.6,9.91
"5540","cd3cd28ly",1,0,0,0,0,0,0,0,0,31.9,24.6,13.7,24.8,13.5,6.15,15.8,621,22.7,31.1,7.43
"5541","cd3cd28ly",1,0,0,0,0,0,1,0,0,41,17.5,8.66,46.1,35.9,3.96,13.9,418,21.1,38.5,12.9
"5542","cd3cd28ly",1,0,0,0,0,0,0,0,0,16.8,17.8,17,21.1,6.04,3.92,12.9,562,8.82,10.6,36.2
"5543","cd3cd28ly",1,0,0,0,0,0,1,0,0,44.5,12.5,3.25,379,69.8,17.5,37.9,372,5.33,9.65,1.63
"5544","cd3cd28ly",1,0,0,0,0,0,0,0,0,1,10.7,15,15,18.8,31.1,45.3,461,38.5,60.4,183
"5545","cd3cd28ly",1,0,0,0,0,0,1,0,0,19.6,5.67,1,99.1,12.3,13.8,42.9,1197,7.57,48.3,91.4
"5546","cd3cd28ly",1,0,0,0,0,0,0,0,0,26.7,18.9,19.6,14.3,4.41,18.8,25,457,16.8,19.8,11.5
"5547","cd3cd28ly",1,0,0,0,0,0,1,0,0,34,25,11.5,19.5,15.8,14.3,15.5,519,12.1,14.3,1.79
"5548","cd3cd28ly",1,0,0,0,0,0,0,0,0,74.3,35.9,9.82,104,35.5,23.3,30.2,433,15.5,25.9,5.57
"5549","cd3cd28ly",1,0,0,0,0,0,1,0,0,44.5,44.5,4.41,68.5,9.91,32.8,47.8,403,77,133,49.6
"5550","cd3cd28ly",1,0,0,0,0,0,0,0,0,23.9,29.7,4.41,15.5,14.9,21.3,34,311,14.5,22.5,8.66
"5551","cd3cd28ly",1,0,0,0,0,0,1,0,0,22.3,34.6,2.02,124,4.96,33.4,35.5,340,15.1,19.5,1.19
"5552","cd3cd28ly",1,0,0,0,0,0,0,0,0,118,24.1,6.32,188,34,13.7,22.3,396,24.8,48.3,76.4
"5553","cd3cd28ly",1,0,0,0,0,0,1,0,0,109,38.5,11.7,18.6,18.3,9.73,18.9,362,15.8,25.3,6.15
"5554","cd3cd28ly",1,0,0,0,0,0,0,0,0,73.7,20.7,5.78,143,32.2,3.72,12.6,483,13.3,11.1,5.05
"5555","cd3cd28ly",1,0,0,0,0,0,1,0,0,25.9,23.1,27.9,37.5,12.5,13.3,25.9,453,1.04,17.3,14.9
"5556","cd3cd28ly",1,0,0,0,0,0,0,0,0,75.7,34.3,16.1,58.8,21.1,12.7,23.5,300,3.25,7.91,3.08
"5557","cd3cd28ly",1,0,0,0,0,0,1,0,0,37.9,6.73,11,34,35.9,31.1,34.6,316,8.13,14.5,6.85
"5558","cd3cd28ly",1,0,0,0,0,0,0,0,0,41.4,21.7,3.37,239,19.8,6.98,15.8,914,8.98,23.7,34
"5559","cd3cd28ly",1,0,0,0,0,0,1,0,0,90.6,29.4,12.5,57.3,12.7,2.46,11.4,533,19.5,42.6,27.4
"5560","cd3cd28ly",1,0,0,0,0,0,0,0,0,19.1,40.7,13.1,22.3,9.47,13,26.9,403,14.7,18.6,15.3
"5561","cd3cd28ly",1,0,0,0,0,0,1,0,0,63.2,36.2,14.2,62.6,15,11.9,19.3,389,20,37.5,20.4
"5562","cd3cd28ly",1,0,0,0,0,0,0,0,0,75,31.6,10.2,118,26.7,13.7,20.7,449,13.9,31.3,10.5
"5563","cd3cd28ly",1,0,0,0,0,0,1,0,0,36.8,24.4,6.79,12.7,7.99,12.4,34,422,10.6,25.5,5
"5564","cd3cd28ly",1,0,0,0,0,0,0,0,0,42.6,14.7,17.9,6.73,31.6,10.6,67.3,2571,1,63.8,4.1
"5565","cd3cd28ly",1,0,0,0,0,0,1,0,0,41.4,34.3,5.83,241,22.3,7.5,7.5,685,2.86,1.33,5.94
"5566","cd3cd28ly",1,0,0,0,0,0,0,0,0,20.2,17.8,6.32,111,42.9,4.1,16.3,375,5.88,29.2,145
"5567","cd3cd28ly",1,0,0,0,0,0,1,0,0,13.2,9.14,4.91,2.71,1.29,12.3,24.4,474,15.3,16.5,7.64
"5568","cd3cd28ly",1,0,0,0,0,0,0,0,0,18.3,11.3,8.2,221,35.9,264,528,5989,6.15,10.6,4.66
"5569","cd3cd28ly",1,0,0,0,0,0,1,0,0,11.9,4.53,2.48,121,9.82,5.47,15,547,15.3,26.2,10.2
"5570","cd3cd28ly",1,0,0,0,0,0,0,0,0,53.8,25.5,2.89,183,29.7,10.1,17,692,8.82,6.61,8.58
"5571","cd3cd28ly",1,0,0,0,0,0,1,0,0,10,10.2,11.7,21.9,17.8,32.2,52.8,1176,49.6,121,32.8
"5572","cd3cd28ly",1,0,0,0,0,0,0,0,0,58.3,32.8,12.2,1.38,27.9,26.4,50.9,784,46.1,88.2,18.8
"5573","cd3cd28ly",1,0,0,0,0,0,1,0,0,94.7,50,6.85,10.2,31.6,33.7,38.9,276,8.9,23.9,1.68
"5574","cd3cd28ly",1,0,0,0,0,0,0,0,0,27.4,21.5,7.04,6.38,74.3,5.73,15.3,610,16.4,13.3,3.31
"5575","cd3cd28ly",1,0,0,0,0,0,1,0,0,37.2,15,15,11,9.22,21.3,31.3,255,8.9,14.2,13.7
"5576","cd3cd28ly",1,0,0,0,0,0,0,0,0,153,107,11.4,75,8.66,15,63.2,2969,14.1,14.9,6.73
"5577","cd3cd28ly",1,0,0,0,0,0,1,0,0,51.9,10.3,10.9,85.8,27.4,3.34,13.7,217,28.4,51.4,12.9
"5578","cd3cd28ly",1,0,0,0,0,0,0,0,0,78.4,25.9,1,264,44.5,17.3,28.9,509,11.7,16.5,3.68
"5579","cd3cd28ly",1,0,0,0,0,0,1,0,0,69.8,24.4,54.7,129,14.1,15.4,27.9,375,4.37,12.3,10.1
"5580","cd3cd28ly",1,0,0,0,0,0,0,0,0,106,45.3,6.79,142,27.4,6.85,23.9,1252,29.4,28.1,9.06
"5581","cd3cd28ly",1,0,0,0,0,0,1,0,0,204,75.7,24.6,49.1,105,24.6,51.9,1009,22.3,27.4,4.87
"5582","cd3cd28ly",1,0,0,0,0,0,0,0,0,53.3,21.3,9.22,9.65,17,10.6,47,1625,10.7,14.3,5.28
"5583","cd3cd28ly",1,0,0,0,0,0,1,0,0,44.9,22.1,12.1,41.8,14.6,9.47,21.1,429,25.7,39.2,14.3
"5584","cd3cd28ly",1,0,0,0,0,0,0,0,0,38.2,16,29.7,31.1,30,12.4,18.6,621,12.4,19.8,8.51
"5585","cd3cd28ly",1,0,0,0,0,0,1,0,0,8.2,9.91,6.26,13.8,9.14,26.4,30.5,389,17.5,17.6,5.23
"5586","cd3cd28ly",1,0,0,0,0,0,0,0,0,93.9,46.1,3.43,8.2,55.7,10.5,18.1,461,11.3,13.3,12.7
"5587","cd3cd28ly",1,0,0,0,0,0,1,0,0,32.8,18.4,6.49,24.4,4.61,22.3,36.8,322,20.2,34.3,3.05
"5588","cd3cd28ly",1,0,0,0,0,0,0,0,0,80.6,40.7,22.7,10.3,8.06,13.8,56.2,2864,16,26.9,3.62
"5589","cd3cd28ly",1,0,0,0,0,0,1,0,0,7.57,23.5,1.43,6.92,18.1,2.84,1.31,136,12.6,30.5,7.1
"5590","cd3cd28ly",1,0,0,0,0,0,0,0,0,28.9,19.1,37.2,9.56,58.3,6.61,13.6,82,15.8,24.4,16.5
"5591","cd3cd28ly",1,0,0,0,0,0,1,0,0,9.82,7.43,6.73,13.8,46.6,30.8,42.6,466,15.1,24.1,12
"5592","cd3cd28ly",1,0,0,0,0,0,0,0,0,93.9,38.9,9.73,125,20.5,25.9,38.5,453,7.77,35.5,223
"5593","cd3cd28ly",1,0,0,0,0,0,1,0,0,40.3,24.8,50,229,88.2,15,29.4,248,15.1,19.5,8.58
"5594","cd3cd28ly",1,0,0,0,0,0,0,0,0,35.9,34.9,4.14,13.2,30,7.64,25,638,17.6,30,7.99
"5595","cd3cd28ly",1,0,0,0,0,0,1,0,0,66.1,27.9,4.57,183,44.1,4.1,22.3,698,10.8,31.1,4.96
"5596","cd3cd28ly",1,0,0,0,0,0,0,0,0,41.8,19.5,3.43,8.58,8.28,5.88,17,362,21.5,26.4,8.98
"5597","cd3cd28ly",1,0,0,0,0,0,1,0,0,20.9,27.6,13.6,48.3,54.7,1,1.47,198,13.2,22.7,8.51
"5598","cd3cd28ly",1,0,0,0,0,0,0,0,0,16.4,8.9,33.1,54.2,16.5,26.4,35.2,466,9.65,13.3,1.43
"5599","cd3cd28ly",1,0,0,0,0,0,1,0,0,59.4,32.2,55.7,97.3,37.5,19.5,30.2,331,11.3,18.4,6.15
"5600","cd3cd28ly",1,0,0,0,0,0,0,0,0,32.8,17.2,13,10.6,2.48,56.7,84.3,1685,26.7,49.6,31.1
"5601","cd3cd28ly",1,0,0,0,0,0,1,0,0,44.9,20,8.43,155,16.4,12.3,27.9,359,23.1,41,17.8
"5602","cd3cd28ly",1,0,0,0,0,0,0,0,0,81.3,16.7,7.04,141,33.7,7.99,11.8,730,37.2,58.8,17.2
"5603","cd3cd28ly",1,0,0,0,0,0,1,0,0,136,71,15.1,17,4.78,16.8,31.6,396,20,40.7,12.5
"5604","cd3cd28ly",1,0,0,0,0,0,0,0,0,23.5,16.3,3.19,1,445,10.6,18.3,389,28.1,46.1,17.9
"5605","cd3cd28ly",1,0,0,0,0,0,1,0,0,57.8,15,37.5,40,18.8,29.4,30.5,322,10.6,34.9,22.3
"5606","cd3cd28ly",1,0,0,0,0,0,0,0,0,40.7,16.1,16.5,12.5,3.02,17.6,31.9,843,61.5,85.1,25.5
"5607","cd3cd28ly",1,0,0,0,0,0,1,0,0,45.7,15.4,8.98,124,22.1,4.18,8.66,661,11.7,17.5,8.43
"5608","cd3cd28ly",1,0,0,0,0,0,0,0,0,6.73,20,10.4,143,25.3,32.2,38.2,478,26.7,47.4,19.1
"5609","cd3cd28ly",1,0,0,0,0,0,1,0,0,125,123,14.1,10.4,4.96,16,16.4,514,19.3,21.1,4.14
"5610","cd3cd28ly",1,0,0,0,0,0,0,0,0,85.1,33.4,12.4,50,20.2,10.6,19.6,898,16.7,34.3,1.35
"5611","cd3cd28ly",1,0,0,0,0,0,1,0,0,186,165,22.9,26.4,4.83,8.74,16.5,538,36.2,30.5,12.3
"5612","cd3cd28ly",1,0,0,0,0,0,0,0,0,52.3,38.9,3.75,18.3,26.2,7.77,12.4,313,16,34.9,58.8
"5613","cd3cd28ly",1,0,0,0,0,0,1,0,0,96.5,30.2,14.1,23.5,13.7,28.6,48.3,1124,13.7,19.8,5.05
"5614","cd3cd28ly",1,0,0,0,0,0,0,0,0,28.9,16.8,3.72,20.5,44.9,7.99,18.1,279,3.79,16.1,71.7
"5615","cd3cd28ly",1,0,0,0,0,0,1,0,0,105,40.3,11.3,18.4,13.9,14.7,27.1,359,28.4,30.5,7.17
"5616","cd3cd28ly",1,0,0,0,0,0,0,0,0,149,36.5,4.03,9.91,3.65,20.4,33.7,372,14.6,16.8,6.04
"5617","cd3cd28ly",1,0,0,0,0,0,1,0,0,21.5,6.67,17.9,89.8,31.6,39.2,55.2,257,16.4,22.7,10.6
"5618","cd3cd28ly",1,0,0,0,0,0,0,0,0,50.5,38.5,8.2,42.9,10.7,14.3,21.3,599,22.5,37.2,19.8
"5619","cd3cd28ly",1,0,0,0,0,0,1,0,0,100,48.7,7.5,17,16.3,16.3,23.5,300,12.3,11.1,2.71
"5620","cd3cd28ly",1,0,0,0,0,0,0,0,0,80.6,31.3,13.1,34.9,17,10.8,14.5,422,15,21.3,7.64
"5621","cd3cd28ly",1,0,0,0,0,0,1,0,0,56.7,26.7,9.22,15.1,2.57,6.26,9.73,352,38.2,54.7,30.5
"5622","cd3cd28ly",1,0,0,0,0,0,0,0,0,81.3,28.1,9.06,16.7,47,21.7,24.4,274,119,297,155
"5623","cd3cd28ly",1,0,0,0,0,0,1,0,0,44.9,22.9,9.47,14.7,17.3,11.8,30.8,466,13.2,17.9,4.49
"5624","cd3cd28ly",1,0,0,0,0,0,0,0,0,97.3,33.7,16.7,64.9,23.3,8.58,12.5,286,35.5,57.3,15.4
"5625","cd3cd28ly",1,0,0,0,0,0,1,0,0,61,31.9,17.8,16.4,10.1,13.3,28.1,1911,1.79,9.73,3.4
"5626","cd3cd28ly",1,0,0,0,0,0,0,0,0,64.4,33.1,20.2,578,82.8,7.77,18.9,368,1.84,17.8,76.4
"5627","cd3cd28ly",1,0,0,0,0,0,1,0,0,120,40.7,7.57,898,123,16.8,28.4,319,11.1,24.1,10.8
"5628","cd3cd28ly",1,0,0,0,0,0,0,0,0,20.7,6.61,16,16.4,9.47,3.62,21.3,874,17.5,22.5,5.05
"5629","cd3cd28ly",1,0,0,0,0,0,1,0,0,31.1,15.1,66.7,63.8,16.4,26.7,34.3,400,12.7,16.1,10.8
"5630","cd3cd28ly",1,0,0,0,0,0,0,0,0,25.5,28.1,5.23,7.17,42.2,64.9,104,1670,1,10.9,6.49
"5631","cd3cd28ly",1,0,0,0,0,0,1,0,0,69.8,23.7,5.19,14.6,47.4,28.6,69.8,491,22.5,26.2,7.64
"5632","cd3cd28ly",1,0,0,0,0,0,0,0,0,5,18.6,10.1,72.3,19.3,24.1,32.8,368,10.3,12,2.39
"5633","cd3cd28ly",1,0,0,0,0,0,1,0,0,72.3,41.4,21.3,34.9,12.3,5,14.9,433,15.8,17.2,11
"5634","cd3cd28ly",1,0,0,0,0,0,0,0,0,40.3,27.1,21.9,29.2,8.51,16.8,39.6,547,2.84,3.13,5.33
"5635","cd3cd28ly",1,0,0,0,0,0,1,0,0,7.99,29.4,10.4,62.1,4.45,12.4,21.3,441,54.7,96.5,48.3
"5636","cd3cd28ly",1,0,0,0,0,0,0,0,0,67.3,25,8.43,16,12.5,12,28.9,594,10,27.6,1.27
"5637","cd3cd28ly",1,0,0,0,0,0,1,0,0,59.9,19.5,1,213,5.28,2.44,9.06,188,26.7,31.9,13.1
"5638","cd3cd28ly",1,0,0,0,0,0,0,0,0,37.9,19.6,14.5,19.8,12.5,6.26,19.6,791,2.48,14.1,87.4
"5639","cd3cd28ly",1,0,0,0,0,0,1,0,0,73,37.9,43.3,68.5,11.5,21.3,48.7,1104,8.43,20.9,1
"5640","cd3cd28ly",1,0,0,0,0,0,0,0,0,75,28.6,33.4,57.8,15.3,25.5,40.7,407,13.3,20.2,5.67
"5641","cd3cd28ly",1,0,0,0,0,0,1,0,0,33.1,21.9,4.29,87.4,24.8,2.59,23.7,1084,16.7,28.4,8.2
"5642","cd3cd28ly",1,0,0,0,0,0,0,0,0,22.9,15.8,11.3,297,58.3,3.79,23.7,874,20.4,45.3,70.4
"5643","cd3cd28ly",1,0,0,0,0,0,1,0,0,11.3,17.6,7.91,18.4,55.2,23.7,82,939,12.9,13,7.91
"5644","cd3cd28ly",1,0,0,0,0,0,0,0,0,49.1,15,8.2,246,71.7,4.18,7.43,533,30.2,47.4,19.3
"5645","cd3cd28ly",1,0,0,0,0,0,1,0,0,37.9,38.5,4.45,60.4,22.5,3.37,20.2,491,20.4,29.4,5.19
"5646","cd3cd28ly",1,0,0,0,0,0,0,0,0,6.44,16.3,21.5,31.3,13.3,6.73,12.3,632,21.7,33.1,3.37
"5647","cd3cd28ly",1,0,0,0,0,0,1,0,0,56.2,29.4,42.2,13.1,49.6,3.37,8.74,389,3.75,5.78,4.57
"5648","cd3cd28ly",1,0,0,0,0,0,0,0,0,85.1,37.5,8.9,121,27.1,7.7,23.5,1114,22.5,42.9,2.81
"5649","cd3cd28ly",1,0,0,0,0,0,1,0,0,89.8,83.5,11.5,15.5,11.2,17.9,28.6,422,12.5,15.4,6.1
"5650","cd3cd28ly",1,0,0,0,0,0,0,0,0,74.3,32.2,14.2,15.3,11.4,13.3,30,500,2.76,6.49,11.9
"5651","cd3cd28ly",1,0,0,0,0,0,1,0,0,30,23.7,16.4,55.7,49.1,15.8,20.5,552,13.5,21.5,1.54
